test-1464-3.png,There is a box with a yellow circle and exactly one yellow triangle.,false,"p(M,N,O) :- M = #count{X: has(X,color,C1),has(X,shape,S1)}, N = #count{X: has(X,color,C2),has(X,shape,S2)}, O = #count{Y: has(X,color,C1),has(Z,color,C2),inBox(X,Y),inBox(Z,Y)}, C1=yellow, C2=yellow, S1=circle, S2=triangle.
:- not p(M,N,O), M=1, N=1, O=1.",
test-1609-0.png,there is a black square not touching the edge,true,"p(M) :- M = #count{X: not touching(X,wall,_), has(X,shape,S1), has(X,color,C1)}, S1=square, C1=black.
:- p(0).",
test-1609-1.png,there is a black square not touching the edge,true,"p(M) :- M = #count{X: not touching(X,wall,_), has(X,shape,S1), has(X,color,C1)}, S1=square, C1=black.
:- p(0).",
test-1609-2.png,there is a black square not touching the edge,false,"p(M) :- M = #count{X: not touching(X,wall,_), has(X,shape,S1), has(X,color,C1)}, S1=square, C1=black.
:- p(0).",
test-1609-3.png,there is a black square not touching the edge,false,"p(M) :- M = #count{X: not touching(X,wall,_), has(X,shape,S1), has(X,color,C1)}, S1=square, C1=black.
:- p(0).",
test-2032-0.png,There are exactly three black objects not touching any edge,true,"p(M) :- M = #count{X: not touching(X,wall,_), object(X), has(X,color,C1)}, C1=black.
:- not p(3).",
test-2032-1.png,There are exactly three black objects not touching any edge,true,"p(M) :- M = #count{X: not touching(X,wall,_), object(X), has(X,color,C1)}, C1=black.
:- not p(3).",
test-2032-2.png,There are exactly three black objects not touching any edge,false,"p(M) :- M = #count{X: not touching(X,wall,_), object(X), has(X,color,C1)}, C1=black.
:- not p(3).",
test-2032-3.png,There are exactly three black objects not touching any edge,false,"p(M) :- M = #count{X: not touching(X,wall,_), object(X), has(X,color,C1)}, C1=black.
:- not p(3).",
test-2054-1.png,There is exactly one blue triangle not touching the edge,true,"p(M) :- M = #count{X: not touching(X,wall,_), object(X), has(X,color,C1)}, C1=black.
:- p(0).",
test-2137-0.png,There is 1 tower with 2 black blocks at the base,true,FAIL,tower has only one block at base
test-2137-2.png,There is 1 tower with 2 black blocks at the base,true,FAIL,
test-2137-3.png,There is 1 tower with 2 black blocks at the base,false,FAIL,
test-2217-0.png,There are 4 black blocks,true,"p(N) :- N = #count{X: block(X),has(X,color,C1)}, C1=black.
:- p(N), N=0..3.",
test-2217-1.png,There are 4 black blocks,true,"p(N) :- N = #count{X: block(X),has(X,color,C1)}, C1=black.
:- p(N), N=0..3.",
test-2217-2.png,There are 4 black blocks,true,"p(N) :- N = #count{X: block(X),has(X,color,C1)}, C1=black.
:- p(N), N=0..3.",
test-2217-3.png,There are 4 black blocks,true,"p(N) :- N = #count{X: block(X),has(X,color,C1)}, C1=black.
:- p(N), N=0..3.",
test-2336-0.png,There is 1 tower with at least 3 yellow blocks,true,"p(M,N) :- M = #count{X: block(X), has(X,color,C1)}, N = #count{Y: block(X), has(X,color,C1), memberOfTower(X,Y)}, C1=yellow.
:- p(M,N), M=0..2, N=1.",
test-2336-1.png,There is 1 tower with at least 3 yellow blocks,true,"p(M,N) :- M = #count{X: block(X), has(X,color,C1)}, N = #count{Y: block(X), has(X,color,C1), memberOfTower(X,Y)}, C1=yellow.
:- p(M,N), M=0..2, N=1.",
test-2336-2.png,There is 1 tower with at least 3 yellow blocks,false,"p(M,N) :- M = #count{X: block(X), has(X,color,C1)}, N = #count{Y: block(X), has(X,color,C1), memberOfTower(X,Y)}, C1=yellow.
:- p(M,N), M=0..2, N=1.",
test-2336-3.png,There is 1 tower with at least 3 yellow blocks,true,"p(M,N) :- M = #count{X: block(X), has(X,color,C1)}, N = #count{Y: block(X), has(X,color,C1), memberOfTower(X,Y)}, C1=yellow.
:- p(M,N), M=0..2, N=1.",
test-2434-0.png,There is 1 tower with a blue block at the base,true,"p(N) :- N = #count{Y: block(X), has(X,color,C1),botOfTower(X,Y)}, C1=blue.
:- p(0).",
test-2434-1.png,There is 1 tower with a blue block at the base,true,"p(N) :- N = #count{Y: block(X), has(X,color,C1),botOfTower(X,Y)}, C1=blue.
:- p(0).",
test-2434-2.png,There is 1 tower with a blue block at the base,false,"p(N) :- N = #count{Y: block(X), has(X,color,C1),botOfTower(X,Y)}, C1=blue.
:- p(0).",
test-2462-0.png,There are 2 towers with a black block at the top,true,"p(N) :- N = #count{Y: block(X), has(X,color,C1),topOfTower(X,Y)}, C1=black.
:- p(N), N=0..1.",
test-2462-1.png,There are 2 towers with a black block at the top,true,"p(N) :- N = #count{Y: block(X), has(X,color,C1),topOfTower(X,Y)}, C1=black.
:- p(N), N=0..1.",
test-2462-2.png,There are 2 towers with a black block at the top,true,"p(N) :- N = #count{Y: block(X), has(X,color,C1),topOfTower(X,Y)}, C1=black.
:- p(N), N=0..1.",
test-2462-3.png,There are 2 towers with a black block at the top,false,"p(N) :- N = #count{Y: block(X), has(X,color,C1),topOfTower(X,Y)}, C1=black.
:- p(N), N=0..1.",
test-2492-0.png,There are 2 towers with a black block at the base,true,"p(N) :- N = #count{Y: block(X), has(X,color,C1),topOfTower(X,Y)}, C1=black.
:- p(N), N=0..1.",
test-2492-1.png,There are 2 towers with a black block at the base,true,"p(N) :- N = #count{Y: block(X), has(X,color,C1),topOfTower(X,Y)}, C1=black.
:- p(N), N=0..1.",
test-2492-2.png,There are 2 towers with a black block at the base,true,"p(N) :- N = #count{Y: block(X), has(X,color,C1),topOfTower(X,Y)}, C1=black.
:- p(N), N=0..1.",
test-2492-3.png,There are 2 towers with a black block at the base,false,"p(N) :- N = #count{Y: block(X), has(X,color,C1),topOfTower(X,Y)}, C1=black.
:- p(N), N=0..1.",
test-2597-0.png,There is a box with a black item touching the wall and a yellow item right on top of it.,true,FAIL,
test-2597-1.png,There is a box with a black item touching the wall and a yellow item right on top of it.,true,FAIL,
test-2597-3.png,There is a box with a black item touching the wall and a yellow item right on top of it.,false,FAIL,
test-2619-0.png,There is a box with only blue and yellow items.,true,"p(M) :- M = #count{Y: item(X),has(X,color,C1),inBox(X,Y), item(Z), has(Z,color,C2),inBox(Z,Y)}, C1=yellow, C2=blue.
:- p(0).",
test-2619-1.png,There is a box with only blue and yellow items.,true,"p(M) :- M = #count{Y: item(X),has(X,color,C1),inBox(X,Y), item(Z), has(Z,color,C2),inBox(Z,Y)}, C1=yellow, C2=blue.
:- p(0).",
test-2619-2.png,There is a box with only blue and yellow items.,false,"p(M) :- M = #count{Y: item(X),has(X,color,C1),inBox(X,Y), item(Z), has(Z,color,C2),inBox(Z,Y)}, C1=yellow, C2=blue.
:- p(0).",
test-2619-3.png,There is a box with only blue and yellow items.,false,"p(M) :- M = #count{Y: item(X),has(X,color,C1),inBox(X,Y), item(Z), has(Z,color,C2),inBox(Z,Y)}, C1=yellow, C2=blue.
:- p(0).",
test-2632-0.png,There is a box with items of only yellow color.,true,"p(M,N) :- M = #count{Y: item(X),has(X,color,C1),inBox(X,Y)}, N = #count{X: item(X),has(X,color,C1)}, C1=yellow.
:- p(M,N), M=0, N=0.",
test-2632-1.png,There is a box with items of only yellow color.,true,"p(M) :- M = #count{X: item(X),has(X,color,C1)}, C1=yellow.
:- p(0).",
test-2632-2.png,There is a box with items of only yellow color.,false,"p(M) :- M = #count{X: item(X),has(X,color,C1)}, C1=yellow.
:- p(0).",
test-2632-3.png,There is a box with items of only yellow color.,false,"p(M) :- M = #count{X: item(X),has(X,color,C1)}, C1=yellow.
:- p(0).",
test-2672-0.png,There is a box with 4 items of 2 different colors.,true,"p(M,N,O) :- M = #count{X: item(X),different()}, N = #count{Y: item(X), inBox(X,Y)}, O= #count{Z,X: different(Z,X,color)}.
:- not p(M,N,O), M=4, N=1, O=2.",
test-2672-1.png,There is a box with 4 items of 2 different colors.,true,"p(M,N,O) :- M = #count{X: item(X),different()}, N = #count{Y: item(X), inBox(X,Y)}, O= #count{Z,X: different(Z,X,color)}.
:- not p(M,N,O), M=4, N=1, O=2.",
test-2672-2.png,There is a box with 4 items of 2 different colors.,false,"p(M,N,O) :- M = #count{X: item(X),different()}, N = #count{Y: item(X), inBox(X,Y)}, O= #count{Z,X: different(Z,X,color)}.
:- not p(M,N,O), M=4, N=1, O=2.",
test-2672-3.png,There is a box with 4 items of 2 different colors.,false,"p(M,N,O) :- M = #count{X: item(X),different()}, N = #count{Y: item(X), inBox(X,Y)}, O= #count{Z,X: different(Z,X,color)}.
:- not p(M,N,O), M=4, N=1, O=2.",
test-2756-0.png,There is a box with 3 items of 2 different colors of which one is yellow.,true,FAIL,Not enough knowledge base to represent this query
test-2756-1.png,There is a box with 3 items of 2 different colors of which one is yellow.,true,FAIL,
test-2756-2.png,There is a box with 3 items of 2 different colors of which one is yellow.,true,FAIL,
test-2756-3.png,There is a box with 3 items of 2 different colors of which one is yellow.,true,FAIL,
test-285-0.png,There are 2 yellow squares,true,"p(N) :- N = #count{X: has(X,shape,S1), has(X,color,C1)}, C1=yellow, S1=square.
:- p(N), N=0..1.",
test-285-1.png,There are 2 yellow squares,true,"p(N) :- N = #count{X: has(X,shape,S1), has(X,color,C1)}, C1=yellow, S1=square.
:- p(N), N=0..1.",
test-285-2.png,There are 2 yellow squares,true,"p(N) :- N = #count{X: has(X,shape,S1), has(X,color,C1)}, C1=yellow, S1=square.
:- p(N), N=0..1.",
test-285-3.png,There are 2 yellow squares,true,"p(N) :- N = #count{X: has(X,shape,S1), has(X,color,C1)}, C1=yellow, S1=square.
:- p(N), N=0..1.",
test-2951-0.png,There are two towers that has only one block.,true,"p(N) :- N = #count{Y: sizeOfTower(Si1,Y)}, Si1=1.
:- p(N), N=0..1.",
test-2951-1.png,There are two towers that has only one block.,true,"p(N) :- N = #count{Y: sizeOfTower(Si1,Y)}, Si1=1.
:- p(N), N=0..1.",
test-2951-2.png,There are two towers that has only one block.,false,"p(N) :- N = #count{Y: sizeOfTower(Si1,Y)}, Si1=1.
:- p(N), N=0..1.",
test-2951-3.png,There are two towers that has only one block.,false,"p(N) :- N = #count{Y: sizeOfTower(Si1,Y)}, Si1=1.
:- p(N), N=0..1.",
test-3161-0.png,There is a blue block as the top of a tower.,true,"p(N) :- N = #count{Y: block(X), has(X,color,C1),topOfTower(X,Y)}, C1=blue.
:- p(0).",
test-3161-1.png,There is a blue block as the top of a tower.,true,"p(N) :- N = #count{Y: block(X), has(X,color,C1),topOfTower(X,Y)}, C1=blue.
:- p(0).",
test-3161-2.png,There is a blue block as the top of a tower.,false,"p(N) :- N = #count{Y: block(X), has(X,color,C1),topOfTower(X,Y)}, C1=blue.
:- p(0).",
test-3215-0.png,There is a black block as the top of a tower with four blocks.,true,"p(N) :- N = #count{Y: block(X), has(X,color,C1),topOfTower(X,Y), sizeOfTower(Si1,Y)}, C1=black, Si1=4.
:- p(0).",
test-3215-1.png,There is a black block as the top of a tower with four blocks.,true,"p(N) :- N = #count{Y: block(X), has(X,color,C1),topOfTower(X,Y), sizeOfTower(Si1,Y)}, C1=black, Si1=4.
:- p(0).",
test-3215-2.png,There is a black block as the top of a tower with four blocks.,false,"p(N) :- N = #count{Y: block(X), has(X,color,C1),topOfTower(X,Y), sizeOfTower(Si1,Y)}, C1=black, Si1=4.
:- p(0).",
test-3215-3.png,There is a black block as the top of a tower with four blocks.,false,"p(N) :- N = #count{Y: block(X), has(X,color,C1),topOfTower(X,Y), sizeOfTower(Si1,Y)}, C1=black, Si1=4.
:- p(0).",
test-3410-0.png,There is a black block a sthe base of a tower with more than two blocks.,true,FAIL,"sizeOfTower is defined as tower with having some integer size, failed as size to be matched is more than 2 blocks"
test-3410-1.png,There is a black block a sthe base of a tower with more than two blocks.,true,FAIL,
test-3410-2.png,There is a black block a sthe base of a tower with more than two blocks.,false,FAIL,
test-3410-3.png,There is a black block a sthe base of a tower with more than two blocks.,false,FAIL,
test-3433-0.png,There is exactly one black block as the base of a tower.,true,"p(N) :- N = #count{Y: block(X), has(X,color,C1),botOfTower(X,Y)}, C1=black.
:- not p(1).",
test-3433-1.png,There is exactly one black block as the base of a tower.,true,"p(N) :- N = #count{Y: block(X), has(X,color,C1),botOfTower(X,Y)}, C1=black.
:- not p(1).",
test-3433-2.png,There is exactly one black block as the base of a tower.,false,"p(N) :- N = #count{Y: block(X), has(X,color,C1),botOfTower(X,Y)}, C1=black.
:- not p(1).",
test-3433-3.png,There is exactly one black block as the base of a tower.,false,"p(N) :- N = #count{Y: block(X), has(X,color,C1),botOfTower(X,Y)}, C1=black.
:- not p(1).",
test-3437-0.png,There is a blue block on a yellow block.,true,"p(N) :- N = #count{X: has(X,color,C1), block(X), has(Y,color,C2), block(Y), onTop(Y,X)}, C1=blue, C2=yellow.                                                                      :- p(0).",
test-3437-1.png,There is a blue block on a yellow block.,true,"p(N) :- N = #count{X: has(X,color,C1), block(X), has(Y,color,C2), block(Y), onTop(Y,X)}, C1=blue, C2=yellow.                                                                      :- p(0).",
test-3437-2.png,There is a blue block on a yellow block.,false,"p(N) :- N = #count{X: has(X,color,C1), block(X), has(Y,color,C2), block(Y), onTop(Y,X)}, C1=blue, C2=yellow.                                                                      :- p(0).",
test-3437-3.png,There is a blue block on a yellow block.,false,"p(N) :- N = #count{X: has(X,color,C1), block(X), has(Y,color,C2), block(Y), onTop(Y,X)}, C1=blue, C2=yellow.                                                                      :- p(0).",
test-363-0.png,There is 1 box with exactly 1 item,true,"p(M,N) :- M = #count{X: item(X)}, N = #count{Y: item(X),inBox(X,Y)}.
:- not p(M,N), M=1, N=1.",
test-363-1.png,There is 1 box with exactly 1 item,true,"p(M,N) :- M = #count{X: item(X)}, N = #count{Y: item(X),inBox(X,Y)}.
:- not p(M,N), M=1, N=1.",
test-363-2.png,There is 1 box with exactly 1 item,false,"p(M,N) :- M = #count{X: item(X)}, N = #count{Y: item(X),inBox(X,Y)}.
:- p(M,N), M=1, N=1.",
test-3669-0.png,the tower with three blocks has one yellow object,true,"p(N) :- N = #count{Y: item(X), has(X,color,C1), sizeOfTower(Si1,Y)}, C1=yellow, Si1=3.
:- p(0).",
test-3669-1.png,the tower with three blocks has one yellow object,true,"p(N) :- N = #count{Y: item(X), has(X,color,C1), sizeOfTower(Si1,Y)}, C1=yellow, Si1=3.
:- p(0).",
test-3669-2.png,the tower with three blocks has one yellow object,false,"p(N) :- N = #count{Y: item(X), has(X,color,C1), sizeOfTower(Si1,Y)}, C1=yellow, Si1=3.
:- p(0).",
test-3669-3.png,the tower with three blocks has one yellow object,false,"p(N) :- N = #count{Y: item(X), has(X,color,C1), sizeOfTower(Si1,Y)}, C1=yellow, Si1=3.
:- p(0).",
test-3691-0.png,there is one tower which has a yellow block above a blue block,true,"p(N) :- N = #count{B: memberOfTower(X,B), memberOfTower(Y,B), has(X,color,C1), has(Y,color,C2), onTop(Y,X)}, C1=yellow, C2=blue.                                                                      
:- p(0).",
test-3691-1.png,there is one tower which has a yellow block above a blue block,true,"p(N) :- N = #count{B: memberOfTower(X,B), memberOfTower(Y,B), has(X,color,C1), has(Y,color,C2), onTop(Y,X)}, C1=yellow, C2=blue.                                                                      
:- p(0).",
test-3691-2.png,there is one tower which has a yellow block above a blue block,false,"p(N) :- N = #count{B: memberOfTower(X,B), memberOfTower(Y,B), has(X,color,C1), has(Y,color,C2), onTop(Y,X)}, C1=yellow, C2=blue.                                                                      
:- p(0).",
test-3691-3.png,there is one tower which has a yellow block above a blue block,false,"p(N) :- N = #count{B: memberOfTower(X,B), memberOfTower(Y,B), has(X,color,C1), has(Y,color,C2), onTop(Y,X)}, C1=yellow, C2=blue.                                                                      
:- p(0).",
test-3747-0.png,there is exactly one tower with a blue block at the base,true,"p(N) :- N = #count{B: botOfTower(X,B), has(X,color,C1)}, C1=blue.
:- not p(1).",
test-3747-1.png,there is exactly one tower with a blue block at the base,true,"p(N) :- N = #count{B: botOfTower(X,B), has(X,color,C1)}, C1=blue.
:- not p(1).",
test-3747-2.png,there is exactly one tower with a blue block at the base,false,"p(N) :- N = #count{B: botOfTower(X,B), has(X,color,C1)}, C1=blue.
:- not p(1).",
test-3747-3.png,there is exactly one tower with a blue block at the base,false,"p(N) :- N = #count{B: botOfTower(X,B), has(X,color,C1)}, C1=blue.
:- not p(1).",
test-3820-0.png,there is at least one tower which has blocks of all three colors,true,FAIL,
test-3820-1.png,there is at least one tower which has blocks of all three colors,true,FAIL,
test-3820-2.png,there is at least one tower which has blocks of all three colors,false,FAIL,
test-3820-3.png,there is at least one tower which has blocks of all three colors,false,FAIL,
test-3846-0.png,there are two towers with a black block at the top,true,"p(N) :- N = #count{B: topOfTower(X,B), has(X,color,C1)}, C1=black.
:- p(N), N=0..1.",
test-3846-1.png,there are two towers with a black block at the top,true,"p(N) :- N = #count{B: topOfTower(X,B), has(X,color,C1)}, C1=black.
:- p(N), N=0..1.",
test-3846-2.png,there are two towers with a black block at the top,false,"p(N) :- N = #count{B: topOfTower(X,B), has(X,color,C1)}, C1=black.
:- p(N), N=0..1.",
test-3846-3.png,there are two towers with a black block at the top,false,"p(N) :- N = #count{B: topOfTower(X,B), has(X,color,C1)}, C1=black.
:- p(N), N=0..1.",
test-3859-0.png,there is a tower which has a yellow block at the base,true,"p(N) :- N = #count{B: botOfTower(X,B), has(X,color,C1)}, C1=yellow.
:- p(0).",
test-3859-1.png,there is a tower which has a yellow block at the base,true,"p(N) :- N = #count{Y: block(X), has(X,color,C1), botOfTower(X,Y)}, C1=yellow.
:- p(0).",
test-3859-2.png,there is a tower which has a yellow block at the base,false,"p(N) :- N = #count{Y: block(X), has(X,color,C1), botOfTower(X,Y)}, C1=yellow.
:- p(0).",
test-3859-3.png,there is a tower which has a yellow block at the base,false,"p(N) :- N = #count{Y: block(X), has(X,color,C1), botOfTower(X,Y)}, C1=yellow.
:- p(0).",
test-3974-0.png,there is exactly one tower with a black block at the top,true,"p(N) :- N = #count{B: topOfTower(X,B), has(X,color,C1)}, C1=black.
:- not p(1).",
test-3974-1.png,there is exactly one tower with a black block at the top,true,"p(N) :- N = #count{B: topOfTower(X,B), has(X,color,C1)}, C1=black.
:- not p(1).",
test-3974-2.png,there is exactly one tower with a black block at the top,false,"p(N) :- N = #count{B: topOfTower(X,B), has(X,color,C1)}, C1=black.
:- not p(1).",
test-4005-0.png,there is atleast one tower with exactly  two blocks having a blue block at the top,true,"p(N) :- N = #count{B: topOfTower(X,B), has(X,color,C1), sizeOfTower(Si1,B)}, C1=blue, Si1=2.
:- p(0).",
test-4005-1.png,there is atleast one tower with exactly  two blocks having a blue block at the top,true,"p(N) :- N = #count{B: topOfTower(X,B), has(X,color,C1), sizeOfTower(Si1,B)}, C1=blue, Si1=2.
:- p(0).",
test-4005-2.png,there is atleast one tower with exactly  two blocks having a blue block at the top,false,"p(N) :- N = #count{B: topOfTower(X,B), has(X,color,C1), sizeOfTower(Si1,B)}, C1=blue, Si1=2.
:- p(0).",
test-4005-3.png,there is atleast one tower with exactly  two blocks having a blue block at the top,false,"p(N) :- N = #count{B: topOfTower(X,B), has(X,color,C1), sizeOfTower(Si1,B)}, C1=blue, Si1=2.
:- p(0).",
test-4031-0.png,there is exactly one tower with four blocks having blocks of all three colors,true,FAIL,
test-4031-1.png,there is exactly one tower with four blocks having blocks of all three colors,true,FAIL,
test-4031-2.png,there is exactly one tower with four blocks having blocks of all three colors,false,FAIL,
test-4031-3.png,there is exactly one tower with four blocks having blocks of all three colors,false,FAIL,
test-4042-0.png,There is a tower with a black block at the top and a yellow block at the base,true,"p(N) :- N = #count{B: topOfTower(X,B), has(X,color,C1), botOfTower(Y,B), has(Y,color,C2)}, C1=black, C2=yellow.
:- p(0).",
test-4042-1.png,There is a tower with a black block at the top and a yellow block at the base,true,"p(N) :- N = #count{B: topOfTower(X,B), has(X,color,C1), botOfTower(Y,B), has(Y,color,C2)}, C1=black, C2=yellow.
:- p(0).",
test-4042-2.png,There is a tower with a black block at the top and a yellow block at the base,false,"p(N) :- N = #count{B: topOfTower(X,B), has(X,color,C1), botOfTower(Y,B), has(Y,color,C2)}, C1=black, C2=yellow.
:- p(0).",
test-4042-3.png,There is a tower with a black block at the top and a yellow block at the base,false,"p(N) :- N = #count{B: topOfTower(X,B), has(X,color,C1), botOfTower(Y,B), has(Y,color,C2)}, C1=black, C2=yellow.
:- p(0).",
test-566-0.png,There is a box with 4 items of different shape and all 3 different colors.,false,FAIL,
test-566-1.png,There is a box with 4 items of different shape and all 3 different colors.,true,FAIL,
test-566-2.png,There is a box with 4 items of different shape and all 3 different colors.,false,FAIL,
test-566-3.png,There is a box with 4 items of different shape and all 3 different colors.,false,FAIL,
test-645-0.png,There is a box with only blue and yellow items.,true,"p(N) :- N = #count{Y: item(X), inBox(X,Y), 1 {has(X,color,C1), has(X,color,C2)} 1}, C1=blue, C2=yellow.
:- p(0).",
test-645-1.png,There is a box with only blue and yellow items.,true,"p(N) :- N = #count{Y: item(X), inBox(X,Y), 1 {has(X,color,C1), has(X,color,C2)} 1}, C1=blue, C2=yellow.
:- p(0).",
test-645-2.png,There is a box with only blue and yellow items.,false,"p(N) :- N = #count{Y: item(X), inBox(X,Y), 1 {has(X,color,C1), has(X,color,C2)} 1}, C1=blue, C2=yellow.
:- p(0).",
test-645-3.png,There is a box with only blue and yellow items.,false,"p(N) :- N = #count{Y: item(X), inBox(X,Y), 1 {has(X,color,C1), has(X,color,C2)} 1}, C1=blue, C2=yellow.
:- p(0).",
test-646-0.png,There is a box with only 2 items.,true,"p(M,N) :- M = #count{X: item(X)}, N = #count{Y: item(X), inBox(X,Y)}.
:- not p(M,N), M=2, N=1.",
test-646-1.png,There is a box with only 2 items.,true,"p(M,N) :- M = #count{X: item(X)}, N = #count{Y: item(X), inBox(X,Y)}.
:- not p(M,N), M=2, N=1.",
test-646-2.png,There is a box with only 2 items.,false,"p(M,N) :- M = #count{X: item(X)}, N = #count{Y: item(X), inBox(X,Y)}.
:- not p(M,N), M=2, N=1.",
test-646-3.png,There is a box with only 2 items.,false,"p(M,N) :- M = #count{X: item(X)}, N = #count{Y: item(X), inBox(X,Y)}.
:- not p(M,N), M=2, N=1.",
test-100-0.png,There are 2 blue squares,true,"p(N) :- N = #count{X: has(X,color,C1), has(X,shape,S1)}, C1=black, S1=square.
:- p(N), N=0..1.",
test-100-1.png,There are 2 blue squares,true,"p(N) :- N = #count{X: has(X,color,C1), has(X,shape,S1)}, C1=black, S1=square.
:- p(N), N=0..1.",
test-100-2.png,There are 2 blue squares,true,"p(N) :- N = #count{X: has(X,color,C1), has(X,shape,S1)}, C1=black, S1=square.
:- p(N), N=0..1.",
test-100-3.png,There are 2 blue squares,true,"p(N) :- N = #count{X: has(X,color,C1), has(X,shape,S1)}, C1=black, S1=square.
:- p(N), N=0..1.",
test-1088-0.png,"There is a box with a black triangle, a blue square and a blue circle.",true,"p(N) :- N = #count{Y: item(X), has(X,color,C1), has(X,shape,S1), item(Z), has(X,color,C2), has(X,shape,S2), item(W), has(X,color,C3), has(X,shape,S3) }, C1=black,S1=triangle, C2=blue, S2=square, C3=blue, S3=circle.
:- p(0).",
test-1088-1.png,"There is a box with a black triangle, a blue square and a blue circle.",true,"p(N) :- N = #count{Y: item(X), has(X,color,C1), has(X,shape,S1), item(Z), has(X,color,C2), has(X,shape,S2), item(W), has(X,color,C3), has(X,shape,S3) }, C1=black,S1=triangle, C2=blue, S2=square, C3=blue, S3=circle.
:- p(0).",
test-1088-2.png,"There is a box with a black triangle, a blue square and a blue circle.",false,"p(N) :- N = #count{Y: item(X), has(X,color,C1), has(X,shape,S1), item(Z), has(X,color,C2), has(X,shape,S2), item(W), has(X,color,C3), has(X,shape,S3) }, C1=black,S1=triangle, C2=blue, S2=square, C3=blue, S3=circle.
:- p(0).",
test-1088-3.png,"There is a box with a black triangle, a blue square and a blue circle.",false,"p(N) :- N = #count{Y: item(X), has(X,color,C1), has(X,shape,S1), item(Z), has(X,color,C2), has(X,shape,S2), item(W), has(X,color,C3), has(X,shape,S3) }, C1=black,S1=triangle, C2=blue, S2=square, C3=blue, S3=circle.
:- p(0).",
test-1231-0.png,There is a box with a yellow circle and at least one black item.,true,"p(M,N,O) :- M = #count{Y: has(X,color,C1),has(X,shape,S1),inBox(X,Y), item(Z), has(X,color,C2),inBox(Z,Y)}, N = #count{X: has(X,color,C1),has(X,shape,S1)}, O = #count{Y:  item(Z), has(X,color,C2)}, C1=yellow, S1=circle, C2=black.
:- p(M,N,O), M=0, N=0, O=0.",
test-1231-1.png,There is a box with a yellow circle and at least one black item.,true,"p(M,N,O) :- M = #count{Y: has(X,color,C1),has(X,shape,S1),inBox(X,Y), item(Z), has(X,color,C2),inBox(Z,Y)}, N = #count{X: has(X,color,C1),has(X,shape,S1)}, O = #count{Y:  item(Z), has(X,color,C2)}, C1=yellow, S1=circle, C2=black.
:- p(M,N,O), M=0, N=0, O=0.",
